-77,-63,-77
-78,-66,-78
-73,-65,-77
-75,-63,-75
-75,-62,-75
-78,-62,-74
-74,-65,-75
-77,-65,-78
-79,-70,-78
-78,-64,-79
-79,-58,-78
-75,-62,-74
-75,-62,-74
-75,-65,-75
-73,-61,-79
-73,-61,-77
-74,-61,-78
-75,-62,-74
-79,-65,-78
-73,-61,-78
-75,-63,-78
-75,-63,-74
-76,-63,-74
-78,-65,-75
-74,-62,-78
-79,-62,-75
-73,-66,-73
-73,-61,-78
-75,-61,-75
-75,-63,-75
-78,-63,-77
-78,-65,-73
-73,-66,-73
-73,-61,-77
-79,-63,-78
-75,-63,-74
-75,-63,-74
-78,-66,-79
-78,-66,-78
-78,-66,-79
-79,-66,-78
-73,-62,-78
-75,-63,-75
-78,-65,-79
-75,-61,-78
-75,-63,-78
-75,-63,-75
-75,-65,-74
-78,-66,-75
-78,-66,-75
-78,-65,-78
-78,-65,-78
-73,-61,-78
-73,-61,-78
-75,-63,-79
-78,-65,-75
-74,-61,-78
-78,-65,-79
-74,-61,-78
-73,-61,-78
-73,-63,-79
-75,-63,-79
-75,-62,-74
-75,-65,-74
-78,-65,-75
-78,-65,-79
-73,-61,-78
-78,-65,-75
-75,-63,-75
-79,-65,-74
-73,-61,-78
-75,-63,-77
-78,-65,-75
-73,-61,-78
-75,-61,-78
-76,-63,-79
-84,-65,-75
-81,-65,-75
-74,-63,-83
-79,-62,-77
-78,-66,-73
-74,-65,-76
-75,-63,-75
-78,-61,-75
-73,-65,-77
-75,-61,-77
-75,-63,-75
-75,-62,-74
-78,-66,-77
-73,-61,-78
-73,-61,-78
-75,-63,-74
-74,-63,-74
-78,-62,-78
-78,-65,-77
-73,-65,-77
-73,-62,-77
-75,-61,-74
-77,-62,-75
-78,-65,-78
-73,-61,-78
-78,-62,-74
-73,-61,-77
-73,-61,-79
-75,-62,-74
-75,-62,-75
-78,-65,-78
-73,-61,-77
-73,-61,-77
-75,-62,-74
-78,-63,-75
-73,-66,-79
-73,-61,-78
-74,-62,-78
-75,-61,-79
-76,-63,-74
-79,-63,-75
-73,-66,-79
-75,-61,-75
-76,-63,-74
-79,-62,-75
-77,-62,-79
-73,-61,-78
-75,-61,-77
-75,-63,-75
-75,-58,-74
-79,-63,-78
-78,-63,-78
-73,-62,-79
-75,-58,-74
-75,-63,-74
-78,-63,-75
-78,-65,-79
-73,-58,-78
-75,-63,-74
-78,-65,-78
-74,-61,-78
-78,-65,-75
-73,-65,-79
-73,-61,-78
-74,-61,-78
-75,-63,-79
-75,-62,-74
-78,-65,-75
-78,-65,-78
-78,-65,-79
-74,-61,-78
-77,-65,-76
-78,-65,-79
-76,-61,-79
-75,-61,-82
-75,-63,-79
-75,-63,-75
-73,-61,-78
-77,-65,-74
-73,-65,-79
-73,-61,-79
-74,-63,-78
-75,-63,-77
-76,-63,-79
-75,-63,-79
-78,-62,-73
-78,-66,-74
-77,-66,-75
-74,-65,-76
-75,-58,-77
-74,-63,-81
-79,-61,-75
-78,-67,-74
-75,-61,-77
-75,-61,-74
-78,-62,-74
-78,-66,-77
-73,-65,-78
-75,-61,-75
-73,-65,-78
-73,-65,-78
-73,-61,-79
-79,-62,-76
-78,-65,-77
-75,-62,-74
-78,-65,-77
-73,-61,-77
-75,-61,-74
-75,-62,-75
-74,-62,-75
-77,-65,-78
-79,-65,-78
-78,-65,-79
-73,-64,-78
-73,-58,-77
-73,-61,-78
-78,-62,-78
-78,-65,-78
-78,-65,-78
-73,-61,-77
-76,-61,-78
-73,-65,-79
-73,-66,-78
-73,-61,-78
-78,-65,-79
-73,-65,-79
-79,-62,-75
-77,-62,-79
-78,-62,-76
-75,-61,-75
-79,-63,-75
-78,-63,-78
-78,-63,-78
-78,-66,-73
-79,-63,-78
-74,-63,-75
-75,-63,-74
-79,-66,-78
-75,-58,-78
-75,-62,-76
-74,-62,-75
-78,-63,-75
-74,-65,-79
-73,-61,-78
-75,-61,-78
-73,-65,-78
-74,-65,-78
-75,-63,-75
-75,-63,-74
-78,-63,-74
-78,-65,-78
-78,-65,-79
-73,-61,-79
-75,-61,-79
-75,-63,-74
-78,-65,-78
-78,-65,-78
-73,-65,-78
-73,-61,-78
-75,-62,-75
-79,-65,-73
-73,-61,-79
-75,-61,-82
-75,-63,-74
-78,-63,-75
-77,-63,-74
-73,-65,-79
-73,-65,-78
-73,-61,-79
-74,-66,-83
-74,-61,-83
-79,-63,-77
-78,-62,-73
-73,-65,-77
-73,-65,-76
-75,-61,-77
-78,-63,-75
-73,-61,-78
-75,-61,-77
-75,-61,-74
-75,-61,-75
-78,-62,-77
-78,-66,-77
-73,-65,-79
-73,-61,-78
-75,-61,-74
-75,-61,-74
-75,-61,-74
-78,-63,-76
-78,-63,-77
-74,-65,-78
-75,-61,-75
-75,-61,-74
-74,-63,-74
-78,-62,-78
-73,-65,-78
-74,-65,-78
-75,-62,-74
-77,-63,-77
-77,-62,-78
-78,-63,-77
-73,-65,-77
-73,-66,-77
-75,-61,-74
-75,-62,-74
-75,-62,-75
-79,-65,-78
-79,-65,-78
-73,-58,-79
-76,-61,-75
-78,-65,-78
-78,-65,-78
-73,-61,-77
-75,-62,-74
-78,-62,-78
-79,-65,-78
-73,-65,-79
-75,-62,-78
-79,-63,-75
-73,-65,-78
-73,-66,-78
-73,-66,-79
-75,-62,-78
-75,-58,-75
-76,-58,-74
-76,-61,-75
-73,-66,-73
-73,-65,-77
-73,-66,-78
-75,-61,-75
-75,-61,-75
-78,-63,-77
-78,-63,-78
-73,-65,-73
-73,-66,-77
-78,-63,-80
-78,-63,-78
-73,-66,-78
-74,-66,-78
-78,-66,-79
-73,-66,-79
-75,-62,-78
-75,-62,-75
-78,-63,-79
-73,-65,-78
-75,-61,-75
-78,-63,-75
-73,-61,-78
-75,-61,-78
-75,-63,-75
-73,-65,-78
-75,-61,-79
-75,-61,-78
-75,-62,-75
-78,-65,-79
-78,-63,-75
-78,-65,-79
-73,-65,-78
-73,-61,-78
-75,-62,-75
-77,-63,-76
-80,-63,-78
-78,-65,-79
-72,-66,-79
-76,-61,-79
-75,-63,-75
-79,-62,-74
-78,-63,-74
-79,-63,-78
-73,-66,-78
-78,-63,-75
-78,-62,-75
-73,-65,-78
-75,-61,-79
-74,-61,-78
-81,-63,-75
-73,-61,-79
-78,-63,-74
-78,-62,-74
-73,-66,-77
-74,-65,-76
-75,-61,-75
-78,-63,-75
-78,-61,-77
-73,-65,-77
-74,-65,-78
-75,-61,-75
-78,-62,-77
-73,-66,-78
-75,-61,-74
-75,-61,-74
-73,-65,-78
-75,-61,-74
-73,-66,-77
-73,-65,-78
-76,-62,-75
-73,-65,-77
-74,-65,-78
-75,-62,-75
-75,-61,-75
-74,-63,-75
-78,-62,-78
-77,-62,-78
-73,-65,-79
-76,-61,-78
-75,-61,-74
-78,-62,-75
-74,-66,-78
-75,-61,-78
-78,-63,-79
-74,-66,-78
-73,-66,-79
-75,-62,-78
-73,-66,-78
-78,-63,-78
-73,-65,-77
-75,-62,-74
-74,-66,-78
-76,-62,-74
-78,-63,-79
-73,-66,-77
-75,-58,-78
-75,-62,-76
-75,-62,-75
-78,-63,-79
-77,-65,-79
-74,-65,-79
-74,-66,-79
-73,-65,-78
-73,-65,-80
-73,-65,-78
-75,-61,-78
-75,-61,-79
-75,-61,-75
-78,-63,-74
-78,-65,-79
-74,-61,-78
-75,-61,-74
-78,-63,-74
-78,-63,-78
-73,-65,-77
-73,-61,-79
-75,-61,-79
-78,-63,-78
-78,-65,-79
-73,-65,-78
-73,-61,-77
-74,-61,-78
-75,-63,-75
-78,-62,-75
-79,-65,-73
-73,-65,-78
-72,-65,-79
-75,-61,-82
-75,-61,-74
-79,-63,-74
-78,-62,-74
-79,-63,-78
-73,-65,-78
-73,-65,-78
-73,-66,-79
-75,-61,-77
-76,-61,-78
-78,-61,-75
-77,-63,-75
-73,-62,-79
-75,-61,-78
-74,-61,-78
-84,-63,-75
-82,-65,-75
-74,-65,-83
-73,-66,-84
-74,-62,-76
-78,-61,-75
-78,-63,-74
-73,-61,-77
-73,-65,-78
-75,-61,-77
-75,-61,-74
-78,-61,-74
-78,-63,-77
-73,-62,-77
-73,-66,-79
-73,-66,-78
-73,-65,-78
-75,-61,-74
-77,-63,-76
-73,-62,-78
-74,-65,-74
-75,-61,-75
-78,-63,-77
-73,-65,-77
-75,-61,-74
-75,-62,-74
-77,-63,-78
-78,-62,-77
-73,-63,-77
-75,-65,-74
-74,-62,-75
-78,-62,-78
-77,-62,-78
-78,-65,-79
-73,-65,-77
-73,-64,-78
-73,-58,-75
-73,-65,-77
-76,-61,-78
-76,-61,-74
-78,-62,-78
-73,-63,-79
-74,-65,-78
-79,-61,-75
-73,-63,-79
-74,-65,-78
-75,-66,-78
-78,-62,-76
-73,-65,-78
-73,-66,-77
-75,-66,-77
-79,-61,-75
-78,-63,-78
-78,-63,-73
-73,-66,-73
-73,-66,-77
-78,-61,-78
-78,-63,-80
-73,-63,-78
-73,-66,-79
-74,-62,-75
-75,-62,-74
-78,-58,-79
-73,-65,-78
-74,-66,-78
-75,-58,-75
-78,-63,-79
-74,-65,-79
-75,-65,-78
-75,-58,-75
-75,-61,-74
-78,-63,-75
-78,-63,-78
-73,-65,-78
-75,-61,-78
-75,-61,-75
-78,-63,-74
-78,-63,-75
-78,-63,-75
-73,-65,-79
-74,-65,-78
-75,-61,-79
-75,-61,-74
-75,-61,-74
-78,-62,-74
-78,-63,-78
-78,-63,-78
-73,-65,-79
-75,-61,-74
-78,-62,-78
-78,-65,-79
-73,-65,-78
-73,-65,-78
-73,-65,-77
-78,-63,-75
-77,-62,-76
-73,-65,-78
-73,-65,-78
-76,-66,-79
-75,-61,-79
-75,-61,-75
-79,-61,-74
-79,-62,-74
-77,-61,-75
-78,-63,-75
-73,-63,-79
-73,-65,-79
-76,-65,-79
-81,-63,-75
-76,-63,-75
-82,-63,-75
-74,-65,-69
-74,-65,-83
-74,-61,-83
-78,-63,-73
-78,-63,-74
-74,-62,-76
-73,-66,-76
-75,-65,-78
-74,-65,-77
-78,-61,-75
-79,-63,-75
-73,-67,-77
-73,-65,-78
-75,-61,-75
-73,-66,-78
-73,-66,-78
-75,-61,-75
-73,-63,-78
-73,-62,-78
-74,-65,-74
-78,-61,-77
-78,-63,-77
-74,-62,-78
-76,-61,-75
-75,-61,-74
-77,-62,-75
-73,-65,-77
-75,-61,-75
-73,-65,-77
-75,-61,-74
-78,-62,-78
-73,-65,-77
-75,-61,-74
-75,-61,-75
-78,-61,-75
-73,-62,-79
-73,-63,-79
-73,-65,-78
-75,-66,-78
-78,-61,-75
-79,-63,-78
-73,-63,-78
-74,-63,-78
-73,-66,-79
-76,-62,-74
-79,-58,-75
-78,-63,-76
-78,-62,-79
-73,-66,-78
-73,-65,-77
-75,-66,-77
-75,-61,-75
-73,-63,-77
-75,-62,-75
-75,-61,-74
-78,-62,-78
-76,-66,-74
-75,-66,-74
-73,-66,-78
-75,-66,-78
-75,-62,-75
-73,-63,-79
-78,-61,-75
-73,-66,-80
-75,-61,-78
-75,-61,-79
-75,-61,-75
-78,-63,-75
-73,-65,-78
-73,-65,-79
-79,-63,-78
-78,-63,-79
-73,-66,-79
-75,-61,-74
-75,-61,-74
-78,-63,-75
-78,-63,-78
-78,-62,-78
-73,-65,-78
-74,-65,-78
-77,-63,-76
-72,-65,-79
-76,-65,-79
-75,-61,-79
-75,-61,-74
-79,-61,-74
-80,-63,-77
-73,-65,-79
-78,-61,-75
-77,-61,-74
-78,-63,-75
-73,-63,-79
-73,-63,-79
-73,-62,-78
-74,-61,-78
-84,-61,-75
-74,-63,-69
-73,-65,-84
-75,-61,-79
-78,-63,-74
-73,-62,-77
-73,-66,-76
-75,-65,-78
-75,-65,-75
-74,-61,-81
-78,-63,-74
-75,-65,-77
-75,-65,-77
-78,-61,-74
-77,-61,-76
-78,-63,-77
-73,-62,-77
-73,-66,-78
-78,-61,-77
-78,-61,-77
-73,-63,-78
-74,-65,-74
-75,-65,-74
-79,-63,-77
-73,-65,-77
-75,-61,-74
-77,-62,-77
-78,-61,-78
-78,-63,-77
-73,-62,-77
-75,-65,-74
-75,-65,-75
-78,-62,-79
-73,-65,-79
-73,-70,-75
-75,-61,-74
-75,-61,-75
-78,-61,-78
-78,-62,-78
-76,-65,-78
-75,-65,-74
-75,-61,-75
-75,-61,-74
-78,-61,-78
-78,-62,-78
-75,-65,-78
-75,-61,-75
-76,-61,-74
-78,-63,-79
-74,-63,-78
-73,-65,-79
-79,-58,-75
-78,-61,-76
-78,-63,-79
-73,-62,-77
-73,-66,-77
-75,-65,-77
-75,-66,-75
-75,-61,-75
-78,-61,-78
-78,-63,-73
-73,-63,-73
-75,-66,-74
-75,-66,-75
-78,-63,-78
-74,-63,-78
-76,-66,-74
-75,-66,-74
-74,-62,-75
-73,-65,-77
-75,-66,-76
-78,-58,-75
-74,-63,-79
-73,-65,-78
-73,-65,-78
-78,-61,-75
-78,-61,-78
-73,-63,-78
-74,-63,-78
-73,-66,-78
-75,-65,-79
-73,-63,-78
-73,-65,-78
-73,-65,-79
-75,-65,-79
-75,-61,-74
-78,-61,-74
-78,-61,-78
-79,-63,-78
-73,-63,-77
-75,-61,-74
-78,-63,-78
-78,-63,-79
-74,-65,-78
-74,-65,-79
-75,-61,-75
-75,-61,-75
-78,-61,-75
-79,-62,-73
-73,-63,-78
-73,-65,-79
-75,-66,-79
-75,-61,-75
-78,-61,-75
-77,-61,-75
-77,-61,-74
-78,-63,-75
-73,-63,-79
-73,-63,-79
-73,-63,-78
-75,-65,-79
-81,-61,-75
-74,-63,-83
-74,-65,-77
-75,-66,-79
-76,-61,-80
-79,-61,-77
-78,-63,-74
-74,-63,-76
-73,-61,-77
-74,-61,-78
-73,-67,-78
-77,-61,-74
-78,-61,-77
-73,-62,-78
-75,-66,-74
-75,-66,-74
-75,-61,-75
-78,-61,-76
-74,-62,-78
-73,-63,-78
-73,-63,-78
-75,-65,-75
-78,-61,-78
-79,-61,-76
-79,-61,-77
-73,-66,-77
-75,-65,-74
-77,-61,-75
-73,-63,-77
-78,-61,-74
-79,-63,-78
-73,-65,-75
-76,-70,-75
-73,-62,-77
-73,-65,-77
-74,-65,-78
-75,-61,-74
-73,-62,-79
-73,-63,-79
-73,-62,-78
-73,-63,-78
-74,-65,-78
-75,-66,-79
-75,-65,-74
-75,-66,-75
-79,-61,-75
-73,-63,-78
-75,-65,-78
-73,-62,-78
-75,-66,-77
-75,-65,-75
-78,-61,-78
-73,-63,-73
-73,-63,-77
-73,-63,-73
-75,-66,-75
-78,-58,-80
-78,-61,-78
-73,-63,-79
-76,-66,-74
-78,-58,-79
-75,-65,-78
-73,-62,-79
-77,-63,-79
-74,-63,-79
-73,-63,-78
-73,-65,-78
-75,-65,-75
-78,-61,-75
-74,-63,-78
-73,-63,-80
-73,-65,-78
-75,-66,-79
-75,-65,-79
-74,-65,-78
-75,-65,-78
-75,-65,-74
-75,-61,-75
-75,-61,-74
-78,-61,-78
-73,-65,-79
-75,-66,-74
-78,-61,-78
-75,-65,-75
-78,-61,-75
-79,-62,-73
-73,-63,-78
-73,-65,-79
-75,-65,-82
-79,-61,-78
-73,-63,-79
-75,-65,-79
-73,-63,-78
-73,-65,-79
-74,-65,-83
-75,-66,-78
-78,-61,-75
-79,-61,-75
-74,-61,-78
-75,-67,-77
-78,-61,-77
-78,-61,-77
-73,-63,-77
-75,-66,-74
-74,-61,-78
-73,-62,-78
-75,-65,-75
-75,-65,-74
-74,-62,-78
-74,-62,-78
-75,-66,-74
-77,-65,-75
-75,-63,-74
-78,-65,-74
-74,-62,-78
-79,-62,-78
-73,-62,-78
-73,-65,-75
-76,-65,-75
-75,-64,-74
-73,-62,-79
-76,-65,-74
-78,-61,-78
-75,-66,-78
-75,-65,-75
-79,-62,-78
-75,-63,-78
-75,-65,-78
-76,-66,-75
-77,-62,-79
-73,-63,-73
-78,-62,-78
-74,-63,-78
-73,-63,-78
-73,-63,-79
-76,-66,-74
-79,-58,-78
-74,-66,-75
-75,-66,-75
-78,-58,-79
-77,-62,-79
-75,-65,-75
-75,-65,-74
-74,-63,-78
-73,-65,-78
-75,-65,-79
-75,-65,-75
-75,-61,-75
-75,-65,-75
-73,-63,-77
-73,-63,-78
-75,-65,-79
-78,-61,-75
-78,-63,-79
-78,-63,-79
-73,-62,-78
-73,-63,-78
-74,-65,-79
-76,-65,-75
-75,-61,-75
-75,-65,-82
-75,-66,-75
-79,-61,-74
-79,-61,-78
-80,-61,-77
-73,-63,-79
-77,-61,-74
-77,-61,-74
-73,-63,-79
-76,-63,-79
-84,-61,-75
-75,-61,-74
-76,-66,-80
-78,-61,-74
-74,-63,-76
-75,-66,-75
-79,-58,-75
-78,-61,-77
-73,-61,-77
-74,-63,-78
-77,-61,-74
-78,-61,-77
-73,-63,-78
-73,-63,-78
-75,-66,-74
-78,-61,-77
-79,-61,-77
-78,-61,-77
-74,-63,-78
-75,-66,-74
-75,-65,-74
-77,-61,-78
-78,-61,-78
-75,-63,-74
-75,-65,-75
-74,-61,-78
-78,-62,-78
-77,-61,-78
-73,-62,-79
-73,-65,-78
-75,-65,-74
-75,-64,-75
-78,-58,-78
-78,-61,-78
-74,-62,-78
-76,-65,-74
-79,-61,-78
-73,-61,-79
-73,-61,-79
-73,-63,-79
-75,-63,-78
-76,-66,-74
-76,-65,-75
-79,-66,-75
-73,-58,-73
-73,-61,-77
-73,-62,-77
-75,-65,-75
-75,-66,-75
-78,-61,-78
-75,-63,-74
-76,-66,-75
-75,-65,-74
-78,-66,-78
-78,-58,-78
-73,-62,-78
-74,-61,-78
-73,-63,-78
-74,-66,-75
-78,-66,-79
-73,-63,-78
-73,-63,-77
-75,-63,-78
-75,-66,-76
-74,-65,-75
-75,-66,-75
-78,-66,-75
-73,-58,-79
-77,-62,-79
-78,-58,-78
-78,-61,-78
-74,-61,-78
-73,-61,-79
-73,-63,-78
-73,-63,-78
-73,-63,-79
-75,-65,-79
-75,-65,-78
-75,-65,-74
-78,-61,-78
-78,-61,-78
-78,-61,-78
-78,-61,-79
-73,-63,-78
-73,-62,-78
-73,-63,-77
-80,-61,-78
-78,-61,-79
-72,-62,-79
-76,-63,-79
-73,-62,-78
-76,-65,-78
-78,-65,-75
-77,-61,-74
-77,-61,-74
-73,-63,-79
-76,-63,-79
-74,-61,-69
-76,-65,-80
-79,-66,-77
-78,-58,-74
-73,-61,-77
-73,-63,-77
-75,-61,-77
-78,-65,-74
-73,-62,-78
-75,-66,-75
-73,-61,-78
-73,-62,-79
-73,-63,-78
-74,-63,-74
-78,-65,-77
-79,-61,-76
-78,-61,-77
-77,-65,-75
-78,-61,-77
-73,-62,-77
-75,-63,-74
-78,-66,-74
-72,-65,-79
-74,-65,-75
-78,-62,-79
-73,-63,-78
-73,-62,-77
-76,-65,-75
-75,-65,-74
-73,-61,-79
-73,-62,-77
-75,-65,-74
-78,-65,-75
-73,-62,-78
-73,-62,-78
-74,-63,-78
-75,-62,-79
-79,-65,-75
-78,-66,-75
-75,-63,-75
-79,-65,-75
-73,-58,-73
-73,-61,-78
-73,-63,-78
-75,-62,-77
-75,-62,-75
-78,-61,-78
-73,-63,-77
-73,-63,-79
-75,-66,-74
-75,-66,-74
-78,-66,-79
